,4b. close (USD),5. volume,6. market cap (USD)
2022-02-20,380.60000000,624148.52500000,624148.52500000
2022-02-19,399.80000000,410279.30400000,410279.30400000
2022-02-18,399.20000000,611936.67900000,611936.67900000
2022-02-17,402.40000000,661874.71700000,661874.71700000
2022-02-16,427.30000000,606252.49300000,606252.49300000
2022-02-15,432.40000000,1184143.99000000,1184143.99000000
2022-02-14,403.40000000,472210.31800000,472210.31800000
2022-02-13,397.90000000,388657.05200000,388657.05200000
2022-02-12,403.60000000,521080.23700000,521080.23700000
2022-02-11,400.00000000,700843.20000000,700843.20000000
2022-02-10,414.70000000,956240.33900000,956240.33900000
2022-02-09,422.90000000,633880.43100000,633880.43100000
2022-02-08,407.80000000,1148555.32100000,1148555.32100000
2022-02-07,433.50000000,758247.66700000,758247.66700000
2022-02-06,419.90000000,542631.17600000,542631.17600000
2022-02-05,413.70000000,1031046.87000000,1031046.87000000
2022-02-04,399.50000000,849825.82800000,849825.82800000
2022-02-03,372.30000000,495715.22700000,495715.22700000
2022-02-02,366.90000000,572340.04000000,572340.04000000
2022-02-01,384.20000000,555347.27700000,555347.27700000
2022-01-31,374.30000000,620113.73400000,620113.73400000
2022-01-30,377.20000000,536436.12300000,536436.12300000
2022-01-29,389.30000000,534573.78200000,534573.78200000
2022-01-28,385.90000000,752320.61500000,752320.61500000
2022-01-27,389.90000000,962060.88800000,962060.88800000
2022-01-26,375.10000000,1073520.17200000,1073520.17200000
2022-01-25,385.10000000,1006111.15500000,1006111.15500000
2022-01-24,371.30000000,1900214.42000000,1900214.42000000
2022-01-23,383.90000000,1297043.92300000,1297043.92300000
2022-01-22,358.30000000,2635609.38600000,2635609.38600000
2022-01-21,383.90000000,1891179.59400000,1891179.59400000
2022-01-20,440.20000000,1137854.89400000,1137854.89400000
2022-01-19,461.90000000,585750.30000000,585750.30000000
